{23,62,95,113,132,140,132,0,0},
{24,59,93,99,141,141,132,0,0},
{23,61,94,100,120,130,132,0,0},
{24,61,98,100,123,133,141,0,0},
{23,65,100,100,121,128,131,0,0},
{23,64,95,99,141,130,141,0,0},
{23,64,101,131,122,130,129,0,0},
{23,63,94,107,120,128,160,0,0},
{23,66,95,108,124,139,129,0,0},
{24,65,93,135,127,130,143,0,0},
{23,66,95,107,127,140,141,0,0},
{23,67,98,100,129,128,129,0,0},
{24,67,107,100,121,139,130,0,0},
{24,67,94,107,124,134,133,0,0},
{24,67,101,140,120,144,147,0,0},
{24,67,97,129,140,133,137,0,0},
{24,68,95,105,124,140,173,0,0},
{24,67,93,143,122,127,131,0,0},
{24,67,93,112,120,131,145,0,0},
{24,67,94,107,132,130,141,0,0},
{24,67,96,117,124,132,132,0,0},
{24,68,97,115,126,127,129,0,0},
{24,71,98,100,124,147,128,0,0},
{24,67,97,102,140,130,137,0,0},
{24,67,93,103,122,148,153,0,0},
{24,68,94,105,124,139,131,0,0},
{25,67,101,100,122,134,128,0,0},
{25,67,108,127,125,135,160,0,0},
{24,67,94,125,120,175,140,0,0},
{25,67,94,117,122,134,131,0,0},
{24,67,94,107,120,143,163,0,0},
{24,67,97,138,152,131,131,0,0},
{24,76,107,106,123,131,163,0,0},
{24,67,108,116,124,146,128,0,0},
{24,70,100,122,136,175,142,0,0},
{25,67,100,107,138,135,131,0,0},
{24,68,100,108,132,132,156,0,0},
{25,67,93,110,121,161,133,0,0},
{25,67,98,135,129,161,128,0,0},
{25,68,97,115,130,130,136,0,0},
{25,68,96,119,120,130,140,0,0},
{25,68,105,133,120,133,133,0,0},
{25,68,93,114,133,144,138,0,0},
{25,73,95,117,191,133,144,0,0},
{25,68,99,114,140,146,146,0,0},
{25,67,101,142,124,142,137,0,0},
{25,68,93,125,138,138,148,0,0},
{25,68,94,127,124,179,167,0,0},
{25,69,101,121,123,130,153,0,0},
{26,67,96,138,152,138,141,0,0},
{25,67,95,120,124,165,135,0,0},
{25,67,96,121,124,129,153,0,0},
{25,67,112,123,165,133,133,0,0},
{25,70,107,125,150,135,135,0,0},
{25,67,94,130,120,146,134,0,0},
{25,67,102,138,124,128,141,0,0},
{25,73,96,130,152,138,139,0,0},
{25,74,111,138,121,132,147,0,0},
{25,69,107,128,123,127,154,0,0},
{25,77,115,148,124,165,137,0,0},
{25,75,107,139,130,129,132,0,0},
{25,68,101,146,127,130,147,0,0},
{26,67,98,134,128,128,163,0,0},
{26,68,103,157,130,131,129,0,0},
{26,67,109,134,127,134,130,0,0},
{26,68,101,136,122,131,131,0,0},
{27,73,102,135,126,129,141,0,0},
{26,74,103,139,120,134,163,0,0},
{27,68,110,138,134,134,129,0,0},
{26,73,108,140,182,182,130,0,0},
{26,68,117,145,131,136,182,0,0},
{26,77,107,141,152,127,163,0,0},
{27,67,119,153,130,141,132,0,0},
{26,78,112,158,129,141,135,0,0},
{26,69,119,144,124,143,194,0,0},
{26,73,109,144,125,153,141,0,0},
{26,75,116,155,121,132,132,0,0},
{27,69,117,150,144,190,163,0,0},
{26,70,118,157,135,175,205,0,0},
{26,70,125,150,158,192,147,0,0},
{27,72,119,155,127,132,145,0,0},
{26,75,121,150,130,130,145,0,0},
{27,77,119,155,132,195,132,0,0},
{26,78,126,157,133,133,145,0,0},
{26,75,120,153,164,140,144,0,0},
{26,77,121,154,142,134,145,0,0},
{26,75,126,155,139,135,194,0,0},
{27,79,127,159,144,136,131,0,0},
{26,78,128,158,131,175,131,0,0},
{27,78,121,163,135,139,155,0,0},
{27,79,126,161,143,142,192,0,0},
{27,79,125,160,144,140,153,0,0},
{27,79,126,161,149,154,142,0,0},
{27,79,125,162,138,138,201,0,0},
{27,79,126,163,147,141,158,0,0},
{27,79,130,163,139,148,156,0,0},
{28,80,128,164,149,140,134,0,0},
{27,79,129,163,154,140,137,0,0},
{28,83,130,163,144,148,160,0,0},
{27,80,130,163,156,170,160,0,0},
{28,79,130,164,144,154,140,0,0},
{27,80,130,165,176,146,163,0,0},
{27,80,130,163,147,142,142,0,0},
{27,79,131,164,147,147,147,0,0},
{28,79,130,165,176,181,170,0,0},
{28,80,132,166,168,144,158,0,0},
{27,80,131,164,157,175,143,0,0},
{27,79,134,167,152,165,173,0,0},
{27,81,130,163,149,152,169,0,0},
{28,84,130,164,154,171,171,0,0},
{27,79,131,168,151,166,153,0,0},
{27,81,133,165,202,155,173,0,0},
{27,83,130,164,156,166,164,0,0},
{27,79,131,171,162,204,152,0,0},
{28,86,133,163,162,164,176,0,0},
{28,79,130,163,168,231,176,0,0},
{27,79,134,171,165,156,173,0,0},
{27,85,135,171,158,152,175,0,0},
{28,79,130,163,172,151,155,0,0},
{28,83,131,163,169,157,185,0,0},
{28,83,135,165,173,165,160,0,0},
{28,87,130,171,162,162,161,0,0},
{28,79,131,167,179,171,194,0,0},
{28,80,135,169,170,175,163,0,0},
{28,82,133,164,165,159,164,0,0},
{28,80,133,173,182,175,163,0,0},
{28,81,138,181,177,170,234,0,0},
{28,84,132,167,172,196,184,0,0},
{29,85,133,168,176,165,189,0,0},
{28,79,141,169,187,211,191,0,0},
{28,79,141,164,172,175,191,0,0},
{28,80,143,164,180,187,169,0,0},
{29,79,133,173,178,186,191,0,0},
{29,83,145,165,202,175,173,0,0},
{28,79,135,174,179,170,167,0,0},
{28,79,136,164,188,175,167,0,0},
{28,79,130,181,180,171,197,0,0},
{29,82,130,169,181,173,173,0,0},
{28,82,139,165,188,183,170,0,0},
{28,82,140,182,182,182,205,0,0},
{29,81,134,188,184,196,172,0,0},
{28,80,130,171,185,195,181,0,0},
{28,83,130,193,183,211,178,0,0},
{28,84,131,169,188,204,175,0,0},
{29,88,130,171,188,198,210,0,0},
{28,84,133,166,190,183,183,0,0},
{28,79,134,166,191,179,179,0,0},
{29,79,133,164,188,196,180,0,0},
{29,81,134,167,211,206,181,0,0},
{29,90,145,189,190,189,181,0,0},
{29,79,131,174,202,190,182,0,0},
{29,80,130,171,194,186,191,0,0},
{29,84,140,171,205,190,186,0,0},
{30,80,130,164,194,197,197,0,0},
{30,79,132,173,202,201,220,0,0},
{29,86,134,167,204,204,194,0,0},
{29,85,130,167,199,201,194,0,0},
{29,84,143,170,199,190,193,0,0},
{30,82,159,170,211,211,219,0,0},
{29,83,133,171,202,229,191,0,0},
{29,87,141,166,204,204,204,0,0},
{30,79,131,167,218,204,201,0,0},
{29,86,135,166,204,216,196,0,0},
{30,79,130,175,205,219,195,0,0},
{29,91,130,170,205,208,225,0,0},
{29,83,132,181,207,209,201,0,0},
{29,82,145,174,210,223,203,0,0},
{30,84,145,179,208,208,232,0,0},
{29,85,130,167,209,201,200,0,0},
{29,86,130,175,211,235,207,0,0},
{30,83,134,163,211,224,213,0,0},
{29,89,130,163,214,205,209,0,0},
{29,85,131,164,214,208,208,0,0},
{30,91,132,189,215,243,205,0,0},
{30,91,141,167,216,222,239,0,0},
{29,91,134,166,216,213,213,0,0},
{29,88,136,165,217,209,216,0,0},
{30,90,141,168,218,215,215,0,0},
{30,88,133,164,219,216,216,0,0},
{30,92,140,164,219,222,211,0,0},
{30,90,140,171,219,213,213,0,0},
{30,91,133,189,220,231,243,0,0},
{30,92,131,165,222,216,214,0,0},
{30,92,161,163,219,216,215,0,0},
{30,93,148,170,219,231,228,0,0},
{30,95,145,178,219,222,217,0,0},
{30,92,142,179,222,222,222,0,0},
{31,92,132,181,219,220,225,0,0},
{30,92,145,173,219,226,220,0,0},
{30,94,130,174,220,235,221,0,0},
{30,92,132,173,219,223,222,0,0},
{30,92,131,164,219,231,231,0,0},
{31,92,159,173,219,225,225,0,0},
{30,92,133,212,220,231,232,0,0},
{31,93,130,180,219,227,226,0,0},
{31,92,135,207,221,231,228,0,0},
{30,92,131,165,229,229,229,0,0},
{31,92,145,180,219,230,229,0,0},
{30,92,139,167,219,231,232,0,0},
{30,92,140,168,220,232,231,0,0},
{30,95,140,166,219,234,232,0,0},
{30,93,130,213,220,236,234,0,0},
{30,93,131,210,220,235,235,0,0},
{30,93,145,176,220,238,235,0,0},
{30,98,140,173,223,237,244,0,0},
{31,92,131,164,223,238,239,0,0},
{30,92,133,198,224,243,238,0,0},
{30,98,147,173,226,240,239,0,0},
{31,94,131,191,220,242,240,0,0},
{31,95,130,164,222,243,243,0,0},
{31,93,139,193,220,244,242,0,0},
{31,92,133,166,219,244,243,0,0},
{31,93,133,198,230,245,244,0,0},
{31,95,141,167,222,246,245,0,0},
{31,95,130,165,222,247,246,0,0},
{31,94,131,166,229,247,247,0,0},
{32,95,135,199,230,247,248,0,0},
{31,93,133,170,237,247,249,0,0},
{31,104,161,201,220,249,250,0,0},
{32,92,133,164,222,247,251,0,0},
{31,92,143,175,227,247,252,0,0},
{31,93,142,188,220,248,253,0,0},
{31,105,136,216,234,248,254,0,0},
{31,96,133,185,219,247,255,0,0},
{31,97,140,165,223,247,255,0,0},
{31,92,165,191,225,252,255,0,0},
{31,92,140,212,234,249,255,256,0},
{31,94,139,167,220,247,255,259,0},
{31,93,140,236,223,253,255,256,0},
{32,93,141,198,227,247,258,259,0},
{32,103,135,170,248,248,255,261,0},
{32,92,141,174,250,249,255,256,0},
{31,97,140,169,223,247,255,256,0},
{31,93,142,176,224,248,259,259,0},
{31,92,160,201,222,249,257,266,0},
{31,95,148,163,220,248,255,259,0},
{32,93,149,174,225,249,256,260,0},
{31,92,153,188,226,253,255,256,0},
{32,92,166,166,229,256,270,264,0},
{31,93,156,176,238,252,258,262,0},
{32,100,145,201,232,258,260,264,0},
{32,93,162,193,223,249,261,268,0},
{32,94,151,164,233,249,261,259,0},
{32,95,159,171,262,256,269,257,0},
{32,92,156,172,229,247,261,260,0},
{32,101,173,173,220,248,265,259,0},
{32,101,155,173,225,266,268,257,0},
{32,95,156,230,224,250,270,257,0},
{32,92,162,169,222,259,270,259,0},
{33,92,162,204,264,266,260,256,0},
{32,94,155,191,219,267,270,264,0},
{32,94,156,190,220,259,255,262,0},
{32,93,158,193,227,270,277,264,0},
{33,96,158,173,267,261,257,267,0},
{32,98,159,181,220,249,258,280,0},
{33,93,157,178,225,247,261,262,0},
{32,99,161,179,220,267,256,264,0},
{32,101,170,168,256,247,277,262,0},
{32,94,163,180,243,266,255,265,0},
{32,93,171,186,221,267,261,268,0},
{32,102,165,243,225,252,255,256,0},
{32,105,166,230,219,260,256,268,0},
{32,104,170,221,280,255,268,280,0},
{32,92,168,214,240,274,269,274,0},
{33,100,170,181,220,252,263,283,0},
{33,92,170,232,240,264,260,297,0},
{32,93,170,188,222,266,261,284,0},
{32,106,172,197,221,251,271,280,0},
{32,95,176,230,219,254,268,275,0},
{33,100,173,197,247,255,261,261,0},
{32,97,172,232,227,252,255,280,0},
{33,97,173,212,219,249,268,256,0},
{33,98,174,189,223,266,263,265,0},
{32,98,175,191,230,270,270,280,0},
{33,99,176,185,230,252,255,288,0},
{33,102,177,193,240,274,268,268,0},
{34,100,176,193,223,247,258,259,0},
{33,103,176,199,228,255,260,259,0},
{33,105,176,189,297,256,268,256,0},
{34,104,176,207,237,265,255,304,0},
{34,101,176,201,302,247,270,264,0},
{33,102,176,192,232,269,280,282,0},
{33,106,179,210,221,253,258,260,0},
{33,104,176,195,222,254,265,257,0},
{33,102,176,212,240,262,260,293,0},
{33,103,178,197,224,250,257,259,0},
{33,104,176,206,261,261,268,268,0},
{33,105,176,228,264,260,264,259,0},
{33,106,180,228,296,250,260,257,0},
{33,107,178,202,224,255,255,262,0},
{34,106,182,200,219,253,259,256,0},
{33,107,180,211,247,249,259,257,0},
{33,107,181,206,236,268,262,293,0},
{33,106,186,236,223,266,257,278,0},
{33,106,176,211,264,266,298,259,0},
{34,108,176,212,261,261,261,280,0},
{34,109,176,207,227,250,260,262,0},
{33,106,176,214,248,266,301,262,0},
{33,107,179,212,227,260,268,264,0},
{33,106,176,206,233,249,269,265,0},
{33,107,180,227,221,256,285,283,0},
{34,107,181,211,231,252,259,302,0},
{33,109,179,219,264,248,322,268,0},
{34,107,180,214,256,266,263,264,0},
{34,106,184,241,219,259,258,258,0},
{34,107,179,216,220,261,261,280,0},
{34,107,189,219,219,256,310,271,0},
{33,107,196,218,276,270,258,268,0},
{34,106,177,225,256,269,260,265,0},
{34,107,176,226,224,259,261,257,0},
{34,108,179,221,261,254,259,336,0},
{34,109,178,225,226,252,275,294,0},
{34,108,197,249,220,274,261,316,0},
{34,106,193,241,236,266,270,279,0},
{34,106,176,224,228,270,263,280,0},
{34,108,184,222,230,256,264,262,0},
{35,111,176,223,240,247,266,266,0},
{35,108,184,237,220,273,277,256,0},
{34,109,178,230,280,255,302,264,0},
{34,117,180,231,248,274,270,282,0},
{34,108,181,241,233,261,269,286,0},
{34,106,194,248,250,252,262,280,0},
{34,115,189,229,221,340,255,307,0},
{34,107,177,233,219,264,289,259,0},
{34,107,184,241,315,260,262,259,0},
{35,109,176,248,248,247,270,291,0},
{34,106,193,236,225,276,268,262,0},
{34,106,188,252,222,277,280,261,0},
{34,111,179,241,296,269,280,257,0},
{34,106,180,241,223,268,259,257,0},
{34,108,178,237,229,252,263,264,0},
{34,108,176,237,296,286,303,265,0},
{34,106,177,243,247,276,261,256,0},
{34,106,176,239,295,269,302,299,0},
{34,108,176,241,264,257,260,268,0},
{34,107,196,242,256,253,284,284,0},
{34,108,187,243,225,248,285,264,0},
{34,107,192,243,294,265,270,306,0},
{35,106,176,245,296,261,261,277,0},
{34,106,179,252,280,280,268,300,0},
{34,111,178,250,220,298,270,280,0},
{35,111,176,248,230,311,270,275,0},
{35,109,209,249,220,289,264,266,0},
{35,106,184,254,236,253,265,295,0},
{35,107,176,254,240,267,269,264,0},
{36,107,179,252,223,257,313,262,0},
{35,108,187,256,245,255,268,280,0},
{35,107,198,253,236,265,300,297,0},
{35,107,210,254,226,256,258,268,0},
{35,107,177,255,220,274,263,264,0},
{36,107,176,256,228,262,264,262,0},
{35,107,176,257,233,269,257,282,0},
{36,106,197,256,262,293,277,257,0},
{35,108,204,256,230,303,302,268,0},
{35,109,180,256,298,250,261,284,0},
{35,110,193,256,303,249,260,260,0},
{35,110,176,256,240,249,285,268,0},
{36,112,180,256,250,247,282,303,0},
{35,107,179,256,288,266,263,327,0},
{35,107,182,256,248,249,297,297,0},
{36,107,176,260,227,250,266,264,0},
{35,120,178,256,276,261,268,280,0},
{35,117,178,256,293,293,295,302,0},
{36,118,177,256,243,250,260,257,0},
{35,107,197,259,258,295,261,283,0},
{35,108,180,260,261,252,280,280,0},
{35,112,182,257,261,253,255,335,0},
{35,106,179,264,256,320,281,272,0},
{36,107,184,256,243,268,282,273,0},
{35,109,177,256,221,319,261,285,0},
{35,109,178,258,248,255,322,282,0},
{36,106,179,258,231,261,270,297,0},
{35,108,176,256,261,249,261,262,0},
{35,107,189,256,221,326,264,259,0},
{36,107,177,262,239,261,288,267,0},
{35,114,199,258,239,337,261,280,0},
{35,115,178,260,227,281,269,280,0},
{36,111,179,256,244,303,255,362,0},
{36,114,176,257,243,274,330,268,0},
{36,113,182,256,229,266,263,283,0},
{36,116,181,258,241,254,261,283,0},
{36,115,182,257,270,254,270,294,0},
{36,107,198,256,262,259,270,284,0},
{36,108,185,257,347,268,274,266,0},
{36,118,181,263,264,253,270,288,0},
{36,119,181,256,224,253,263,288,0},
{36,120,195,276,225,274,275,275,0},
{36,113,179,261,316,274,261,280,0},
{36,113,191,256,240,341,269,293,0},
{37,111,179,267,239,267,270,267,0},
{36,111,192,261,229,264,261,284,0},
{36,112,184,256,225,349,268,308,0},
{36,113,185,260,226,266,288,266,0},
{36,118,179,265,227,267,257,264,0},
{37,111,180,256,233,262,268,299,0},
{37,113,185,261,245,268,265,285,0},
{36,118,196,276,276,297,260,303,0},
{37,115,191,256,316,264,361,366,0},
{36,116,186,258,294,266,262,303,0},
{36,114,207,265,295,254,310,316,0},
{37,118,190,272,315,269,322,315,0},
{36,118,195,263,240,253,365,295,0},
{36,120,179,257,240,323,288,363,0},
{37,120,189,266,239,259,279,259,0},
{36,116,219,260,319,298,260,262,0},
{36,117,222,260,244,262,266,324,0},
{37,118,181,270,248,252,270,264,0},
{36,119,196,263,296,297,262,280,0},
{36,120,183,283,242,265,268,302,0},
{36,121,184,259,245,269,273,293,0},
{37,121,185,293,299,255,296,330,0},
{37,122,176,266,261,270,341,282,0},
{36,121,184,287,307,249,268,301,0},
